Brand,Model,Mileage,Transmission,Price,Year,Engine CC,Date Posted
Range Rover,Sport,"140,000 km",Automatic,"600,000 EGP",2012,3200,2026-03-21
SsangYong,Tivoli,"16,000 km",Automatic,"2,250,000 EGP",2024,560,2026-03-21
BMW,iX1,"150,000 km",Automatic,"210,000 EGP",2001,1600,2026-03-21
Lada,Granta,"85,000 km",Automatic,"800,000 EGP",2021,1500,2026-03-21
Peugeot,301,"245,000 km",Automatic,"670,000 EGP",2017,1200,2026-03-21
"330,000 EGP",Ford Fiesta 2007,200 km,Automatic,"800,000 EGP",2012,1600,2026-03-21
Ford,Fiesta,"10,000 km",Automatic,"2,850,000 EGP",2025,1500,2026-03-21
Fiat,128 nova,"129,000 km",Automatic,"1,090,000 EGP",2015,1600,2026-03-21
Mitsubishi,Lancer Puma,"194,000 km",Automatic,"550,000 EGP",2011,1600,2026-03-21
Kia,Pride,"197,000 km",Manual,"130,000 EGP",1999,1300,2026-03-21
Kia,Grand Cerato,"250,000 km",Automatic,"800,000 EGP",2009,2500,2026-03-21
BMW,M850i,"123,000 km",Automatic,"580,000 EGP",2015,1600,2026-03-20
Kia,Sportage,"20,000 km",Automatic,"2,775,000 EGP",2024,1500,2026-03-20
Chevrolet,Cruze,"136,700 km",Automatic,"800,000 EGP",2016,1400,2026-03-20
Toyota,Fortuner,"113,000 km",Automatic,"360,000 EGP",2009,1000,2026-03-20
Mercedes,GLA 200,"156,600 km",Automatic,"565,000 EGP",2013,1400,2026-03-20
Citroen,C3 Aircross,"170,000 km",Automatic,"1,100,000 EGP",2010,3000,2026-03-20
Mazda,3,"320,000 km",Manual,"370,000 EGP",2008,1600,2026-03-20
Hyundai,Tucson,"11,000 km",Automatic,"3,200,000 EGP",2025,1500,2026-03-20
Chevrolet,Malibu,"82,000 km",Automatic,"750,000 EGP",2013,1400,2026-03-20
Skoda,Octavia,"14,500 km",Automatic,"4,000,000 EGP",2025,611,2026-03-20
Volkswagen,Jetta,"71,000 km",Automatic,"1,200,000 EGP",2014,2000,2026-03-20
Chery,Tiggo 3,"20,000 km",Automatic,"900,000 EGP",2022,1600,2026-03-20
Haval,JOLION,"172,000 km",Automatic,"800,000 EGP",2010,3600,2026-03-20
Renault,Megane,"14,000 km",Automatic,"1,150,000 EGP",2024,1500,2026-03-20
Hyundai,Matrix,145 km,Automatic,"940,000 EGP",2018,1600,2026-03-20
BMW,320i,"15,000 km",Automatic,"7,500,000 EGP",2024,3000,2026-03-20
Hyundai,Sonata,"105,000 km",Automatic,"790,000 EGP",2019,1600,2026-03-20
Mercedes,E200,"214,000 km",Automatic,"700,000 EGP",2017,1200,2026-03-20
JAC,S4,"150,000 km",Automatic,"660,000 EGP",2021,1600,2026-03-20
Samsung,Q5,"89,000 km",Automatic,"700,000 EGP",2017,1600,2026-03-20
Hyundai,Tucson NX4e,"70,000 km",Manual,"395,000 EGP",2022,1200,2026-03-20
"850,000 EGP",Seat Arona 2021,"75,000 km",Automatic,"4,400,000 EGP",2022,3000,2026-03-20
Seat,Arona,200 km,Manual,"60,000 EGP",1983,1200,2026-03-20
Opel,Astra,"75,000 km",Automatic,"975,000 EGP",2021,1200,2026-03-20
Seat,Arona,"80,000 km",Automatic,"1,000,000 EGP",2005,2500,2026-03-20
Mercedes,GLC 200,"16,000 km",Automatic,"2,050,000 EGP",2024,1400,2026-03-20
Hyundai,I10,"123,000 km",Manual,"215,000 EGP",2008,1300,2026-03-20
Chery,Tiggo 3,"60,000 km",Automatic,"1,220,000 EGP",2019,,2026-03-20
Hyundai,Avante,"106,000 km",Automatic,"1,900,000 EGP",2022,1400,2026-03-20
ROX,1,"70,000 km",Automatic,"1,050,000 EGP",2022,1500,2026-03-20
Opel,Vectra,"195,000 km",Automatic,"510,000 EGP",2013,1600,2026-03-20
Volkswagen,Passat,"200,000 km",Manual,"310,000 EGP",2011,1200,2026-03-20
Renault,Clio,"178,000 km",Automatic,"600,000 EGP",2019,1400,2026-03-20
Mercedes,B 180,"26,000 km",Automatic,"4,000,000 EGP",2023,2000,2026-03-20
Honda,City,"214,000 km",Automatic,"666,666 EGP",2012,1600,2026-03-20
Opel,Astra,"195,000 km",Automatic,"1,000,000 EGP",2017,1600,2026-03-20
Peugeot,3008,"18,000 km",Automatic,"690,000 EGP",2016,1600,2026-03-20
Brilliance,V6,134 km,Manual,"240,000 EGP",2015,1600,2026-03-20
Hyundai,I30,"148,000 km",Automatic,"700,000 EGP",2020,1600,2026-03-20
BMW,X5,"15,000 km",Automatic,"3,800,000 EGP",2025,640,2026-03-20
Mercedes,E200,"550,233 km",Manual,"620,000 EGP",2011,2500,2026-03-20
Mercedes,G 500,"263,000 km",Manual,"250,000 EGP",2004,1600,2026-03-20
BMW,520i,"55,000 km",Automatic,"1,750,000 EGP",2021,1300,2026-03-20
Porsche,Macan,"6,592 km",Automatic,"5,800,000 EGP",2024,611,2026-03-20
BMW,X3,"42,000 km",Automatic,"2,750,000 EGP",2024,1600,2026-03-20
Peugeot,301,"117,000 km",Automatic,"1,100,000 EGP",2010,1600,2026-03-19
Brilliance,FSV,"200,000 km",Automatic,"980,000 EGP",2021,1600,2026-03-19
BMW,X1,"190,000 km",Automatic,"1,450,000 EGP",2015,3600,2026-03-19
"160,000 EGP",Kia Pride 1998,"71,000 km",Automatic,"995,000 EGP",2022,1400,2026-03-19
Kia,Pride,"30,000 km",Automatic,"4,600,000 EGP",2024,2000,2026-03-19
Mercedes,C180,"140,000 km",Automatic,"880,000 EGP",2013,2000,2026-03-19
BMW,316i,"11,000 km",Automatic,"28,900,000 EGP",2022,6400,2026-03-19
Hyundai,Elantra,"177,000 km",Manual,"500,000 EGP",2015,1500,2026-03-19
Brilliance,FRV Cross,"115,000 km",Automatic,"1,650,000 EGP",2017,2000,2026-03-19
Renault,Duster,"236,000 km",Automatic,"550,000 EGP",2017,1200,2026-03-19
Volkswagen,Passat,"90,000 km",Automatic,"1,100,000 EGP",2019,1600,2026-03-19
Chery,Tiggo 3,"195,000 km",Automatic,"350,000 EGP",2005,1600,2026-03-19
BMW,X1,"290,000 km",Automatic,"600,000 EGP",2014,1600,2026-03-19
Subaru,Impreza,"192,000 km",Manual,"265,000 EGP",2009,1600,2026-03-19
Skoda,Superb,"137,000 km",Automatic,"390,000 EGP",2011,1100,2026-03-19
BMW,520i,"10,000 km",Automatic,"4,500,000 EGP",2025,2000,2026-03-19
Jeep,Liberty,"140,000 km",Automatic,"460,000 EGP",2016,1600,2026-03-19
Hyundai,Excel,"203,000 km",Automatic,"535,000 EGP",2018,1600,2026-03-19
Toyota,Corolla,"320,000 km",Automatic,"775,000 EGP",2004,2500,2026-03-19
Fiat,Palio,164 km,Automatic,"450,000 EGP",2009,1600,2026-03-19
Daewoo,Lanos II,"1,000 km",Manual,"230,000 EGP",2005,1600,2026-03-19
Hyundai,Creta,50 km,Automatic,"1,770,000 EGP",2015,1600,2026-03-19
Toyota,Prado,"15,300 km",Automatic,"1,080,000 EGP",2024,1500,2026-03-19
Tesla,Model Y,"220,000 km",Automatic,"620,000 EGP",2015,1600,2026-03-19
Renault,Fluence,"130,000 km",Automatic,"1,350,000 EGP",2020,1400,2026-03-19
Kia,Cerato,"160,000 km",Manual,"320,000 EGP",2015,1500,2026-03-19
Skoda,Octavia A7,"65,000 km",Automatic,"2,450,000 EGP",2023,1400,2026-03-19
Peugeot,2008,"152,000 km",Automatic,"2,600,000 EGP",2020,2000,2026-03-19
BMW,218i,"33,000 km",Automatic,"11,500,000 EGP",2023,4000,2026-03-19
Kia,Cerato,"115,800 km",Automatic,"680,000 EGP",2016,1400,2026-03-19
"2,150,000 EGP","D.P.1,075,000","68,000 km",Automatic,"750,000 EGP",2014,1600,2026-03-19
Kia,Sorento,"170,000 km",Automatic,"850,000 EGP",2012,3000,2026-03-19
Hyundai,Excel,"210,000 km",Automatic,"600,000 EGP",2012,1600,2026-03-19
Volkswagen,Tiguan,"210,000 km",Automatic,"390,000 EGP",2010,1600,2026-03-19
Daihatsu,Grand Terios,"200,000 km",Automatic,"840,000 EGP",2018,1600,2026-03-19
Subaru,XV,"160,000 km",Manual,"210,000 EGP",2001,1500,2026-03-19
Renault,Megane,"195,000 km",Automatic,"1,950,000 EGP",2018,2000,2026-03-19
Kia,Picanto,"84,000 km",Automatic,"1,500,000 EGP",2022,1400,2026-03-19
BYD,F3,"65,000 km",Automatic,"725,000 EGP",2020,1600,2026-03-19
Nissan,Sunny,"62,000 km",Automatic,"870,000 EGP",2020,1500,2026-03-19
Chevrolet,Aveo,240 km,Automatic,"1,650,000 EGP",2015,3600,2026-03-19
Subaru,Impreza,"146,000 km",Automatic,"900,000 EGP",2016,1500,2026-03-19
Peugeot,3008,"3,000 km",Automatic,"4,000,000 EGP",2024,2000,2026-03-19
Skoda,Forman,"62,800 km",Automatic,"7,000,000 EGP",2022,4000,2026-03-19
Opel,Astra,"70,000 km",Automatic,"3,000,000 EGP",2019,2000,2026-03-19
Kia,Cerato,"44,000 km",Automatic,"2,750,000 EGP",2024,1600,2026-03-19
Mercedes,GLA 200,"4,000 km",Automatic,"4,600,000 EGP",2024,2000,2026-03-18
Chery,Tiggo 7,"18,000 km",Automatic,"3,750,000 EGP",2021,2000,2026-03-18
MG,HS,"79,000 km",Automatic,"950,000 EGP",2023,1500,2026-03-18
Peugeot,405,"10,000 km",Automatic,"1,050,000 EGP",2024,450,2026-03-18
Mercedes,GLA 200,"265,000 km",Automatic,"660,000 EGP",2006,2200,2026-03-18
BMW,X3,"215,000 km",Automatic,"750,000 EGP",2015,1600,2026-03-18
Chevrolet,Captiva,"125,000 km",Automatic,"1,975,000 EGP",2018,2000,2026-03-18
BMW,iX3,"150,000 km",Automatic,"950,000 EGP",2013,1600,2026-03-18
Volkswagen,Bora,"73,000 km",Automatic,"550,000 EGP",2024,1500,2026-03-18
Brilliance,V6,"42,000 km",Automatic,"2,475,000 EGP",2023,1500,2026-03-18
Renault,Kadjar,"120,000 km",Manual,"330,000 EGP",2008,1100,2026-03-18
"800,000 EGP",Peugeot 5008 2012,"230,000 km",Automatic,"1,000,000 EGP",2009,2500,2026-03-18
Peugeot,5008,"85,000 km",Automatic,"470,000 EGP",2010,1600,2026-03-18
BMW,X1,"99,000 km",Manual,"250,000 EGP",2010,1000,2026-03-18
BMW,316i,"93,000 km",Automatic,"1,150,000 EGP",2024,1500,2026-03-18
Hyundai,Elantra HD,"50,000 km",Automatic,"4,600,000 EGP",2023,2000,2026-03-18
Skoda,Felicia,"104,000 km",Automatic,"2,200,000 EGP",2020,2000,2026-03-18
BMW,523i,225 km,Manual,"300,000 EGP",2008,2000,2026-03-18
Peugeot,2008,"440,000 km",Manual,"200,000 EGP",2003,1300,2026-03-18
Mercedes,C180,"177,000 km",Automatic,"320,000 EGP",2003,,2026-03-18
Jeep,Renegade,10 km,Manual,"125,000 EGP",2000,1300,2026-03-18
Kia,Picanto,"150,000 km",Manual,"265,000 EGP",2009,1300,2026-03-18
Kia,Rio,"180,000 km",Manual,"400,000 EGP",2018,1600,2026-03-18
Mercedes,GLK 300,"100,000 km",Automatic,"2,300,000 EGP",2021,1300,2026-03-18
Mitsubishi,Lancer Puma,240 km,Manual,"200,000 EGP",2004,1400,2026-03-18
Mercedes,C180,"160,000 km",Automatic,"670,000 EGP",2022,1200,2026-03-18
Volkswagen,Passat,"150,000 km",Automatic,"820,000 EGP",2011,3700,2026-03-18
Porsche,Macan,"137,000 km",Automatic,"290,000 EGP",2008,1600,2026-03-18
BMW,X1,"253,500 km",Manual,"290,000 EGP",2004,1100,2026-03-18
Renault,Duster,"82,000 km",Automatic,"900,000 EGP",2020,1500,2026-03-18
Audi,Q7,"193,000 km",Automatic,"1,025,000 EGP",2020,1600,2026-03-18
Chery,Tiggo 7 Pro,185 km,Manual,"200,000 EGP",1999,1500,2026-03-18
Opel,Grand Land,"49,800 km",Automatic,"3,710,000 EGP",2024,505,2026-03-18
Porsche,Cayenne Coupe,"160,000 km",Automatic,"1,450,000 EGP",2020,2000,2026-03-18
Seat,Arona,"49,500 km",Automatic,"1,800,000 EGP",2021,2000,2026-03-18
Renault,Megane,"30,000 km",Automatic,"1,550,000 EGP",2024,1600,2026-03-18
Renault,Megane,"160,000 km",Automatic,"1,460,000 EGP",2015,3600,2026-03-18
Peugeot,2008,"74,000 km",Automatic,"2,900,000 EGP",2020,2000,2026-03-18
"395,000 EGP","D.P.197,500","30,000 km",Automatic,"2,550,000 EGP",2019,1600,2026-03-18
Suzuki,Maruti,"46,000 km",Automatic,"2,300,000 EGP",2018,2000,2026-03-18
Mercedes,Gle 450,"144,000 km",Manual,"350,000 EGP",2004,1300,2026-03-18
Fiat,128 nova,"140,000 km",Automatic,"2,500,000 EGP",2019,1600,2026-03-18
Renault,Kadjar,"257,000 km",Automatic,"400,000 EGP",2011,1600,2026-03-18
Mercedes,S350,"112,000 km",Automatic,"3,300,000 EGP",2021,2000,2026-03-18
Volkswagen,Tiguan,"188,000 km",Automatic,"1,750,000 EGP",2019,1600,2026-03-18
Speranza,A113,"999,999 km",Manual,"83,000 EGP",1981,1300,2026-03-17
Hyundai,Tucson,"52,000 km",Automatic,"2,500,000 EGP",2024,1500,2026-03-17
Skoda,KODIAQ,"100,000 km",Manual,"73,000 EGP",1982,1600,2026-03-17
Kia,XCeed,"230,000 km",Manual,"450,000 EGP",2014,1600,2026-03-17
Opel,Astra,"41,000 km",Automatic,"4,000,000 EGP",2024,2000,2026-03-17
Hyundai,I10,280 km,Automatic,"1,000,000 EGP",2020,1600,2026-03-17
Opel,Astra,"30,000 km",Automatic,"3,500,000 EGP",2023,1500,2026-03-17
BMW,X4,"139,000 km",Automatic,"1,475,000 EGP",2015,3500,2026-03-17
Chevrolet,Sonic,"250,000 km",Manual,"280,000 EGP",1999,1600,2026-03-17
Hyundai,Tucson,"370,000 km",Automatic,"300,000 EGP",2005,1600,2026-03-17
Toyota,Corolla,"270,000 km",Automatic,"320,000 EGP",2003,2000,2026-03-17
Geely,Pandino,"301,500 km",Automatic,"210,000 EGP",1998,1600,2026-03-17
Fiat,Tipo,"200,000 km",Automatic,"1,700,000 EGP",2015,5700,2026-03-17
Audi,Q6 e-tron,"185,000 km",Automatic,"610,000 EGP",2009,1600,2026-03-17
Isuzu,NPR,"350,000 km",Automatic,"275,000 EGP",2000,2000,2026-03-17
Kia,Spectra,"180,000 km",Automatic,"460,000 EGP",2011,1600,2026-03-17
Mercedes,A180,"117,000 km",Automatic,"385,000 EGP",2017,1600,2026-03-17
BMW,i7,"85,000 km",Automatic,"1,100,000 EGP",2019,1600,2026-03-17
BMW,320i,"143,000 km",Automatic,"550,000 EGP",2015,1400,2026-03-17
Mercedes,C180,"210,000 km",Automatic,"520,000 EGP",2012,1500,2026-03-17
"980,000 EGP",Toyota Corolla 2021,"45,000 km",Automatic,"2,700,000 EGP",2023,2000,2026-03-17
Toyota,Corolla,"130,000 km",Automatic,"1,000,000 EGP",2020,1400,2026-03-17
Jeep,Wrangler,"59,000 km",Automatic,"2,700,000 EGP",2023,1600,2026-03-17
Hyundai,Bayon,"133,000 km",Automatic,"665,000 EGP",2020,1400,2026-03-17
Mercedes,E200,"373,000 km",Manual,"240,000 EGP",1996,1500,2026-03-17
BMW,X1,"180,000 km",Automatic,"695,000 EGP",2011,1600,2026-03-17
Rolls Royce,Cullinan,"250,000 km",Automatic,"670,000 EGP",2016,1600,2026-03-17
Renault,Duster,"330,000 km",Automatic,"250,000 EGP",2003,1600,2026-03-17
BMW,X3,"66,261 km",Automatic,"1,050,000 EGP",2022,,2026-03-17
Renault,Captur,"272,000 km",Automatic,"750,000 EGP",2008,3000,2026-03-17
Nissan,Qashqai,"120,000 km",Automatic,"950,000 EGP",2020,1400,2026-03-17
Renault,Megane,"136,000 km",Automatic,"675,000 EGP",2019,2000,2026-03-17
Peugeot,508,"85,000 km",Automatic,"2,450,000 EGP",2024,1600,2026-03-17
Daewoo,Nubira,"83,000 km",Automatic,"2,250,000 EGP",2020,1500,2026-03-17
Kia,Picanto,"131,000 km",Automatic,"790,000 EGP",2019,1600,2026-03-17
Volvo,XC 90,"100,000 km",Automatic,"2,875,000 EGP",2019,2000,2026-03-17
Renault,Sandero Stepway,"250,000 km",Automatic,"550,000 EGP",2008,1600,2026-03-17
Nissan,Sentra,"372,000 km",Manual,"250,000 EGP",2005,1600,2026-03-17
Mercedes,E240,"33,000 km",Automatic,"1,250,000 EGP",2024,1600,2026-03-17
Nissan,Sunny,"150,000 km",Automatic,"700,000 EGP",2021,1600,2026-03-17
Kia,Spectra,"30,000 km",Manual,"320,000 EGP",2006,1600,2026-03-17
Mercedes,GLA 200,"300,000 km",Manual,"360,000 EGP",2015,1600,2026-03-17
Chery,Tiggo 8,"100,000 km",Automatic,"650,000 EGP",2013,1600,2026-03-17
Mazda,3,"280,000 km",Automatic,"400,000 EGP",2002,4000,2026-03-17
Volkswagen,Tiguan,"300,000 km",Automatic,"500,000 EGP",2009,1600,2026-03-17
Brilliance,FRV Cross,"63,000 km",Automatic,"520,000 EGP",2022,1500,2026-03-16
BMW,X1,"398,000 km",Manual,"580,000 EGP",2016,1600,2026-03-16
"2,600,000 EGP",Volvo XC 90 2020,"300,000 km",Automatic,"440,000 EGP",2019,1600,2026-03-16
Volvo,XC 90,"102,736 km",Automatic,"3,150,000 EGP",2019,3000,2026-03-16
Mercedes,G 500,"3,620,000 km",Automatic,"260,000 EGP",2004,1300,2026-03-16
Opel,Mokka,"300,000 km",Manual,"130,000 EGP",2007,1400,2026-03-16
Hyundai,Avante,"43,000 km",Automatic,"890,000 EGP",2022,1600,2026-03-16
Jeep,Cherokee,"90,000 km",Automatic,"1,650,000 EGP",2018,2000,2026-03-16
Kia,Cerato,"12,000 km",Automatic,"2,070,000 EGP",2023,1400,2026-03-16
Chevrolet,Cruze,180 km,Automatic,"550,550 EGP",2014,1600,2026-03-16
Opel,Insignia,"17,000 km",Automatic,"3,050,000 EGP",2024,1600,2026-03-16
Kia,Sephia,"10,000 km",Automatic,"3,600,000 EGP",2024,1500,2026-03-16
BMW,520i,"43,000 km",Automatic,"1,400,000 EGP",2021,1400,2026-03-16
Skoda,Octavia A8,"20,000 km",Automatic,"920,000 EGP",2020,1600,2026-03-16
Fiat,Tipo,"245,000 km",Automatic,"620,000 EGP",2021,1400,2026-03-16
MG,6,"165,000 km",Automatic,"555,000 EGP",2011,1600,2026-03-16
Jeep,Wrangler,"177,000 km",Automatic,"580,000 EGP",2020,1400,2026-03-16
BMW,218i,"102,000 km",Manual,"150,000 EGP",1993,1500,2026-03-16
BMW,Z4,"95,000 km",Manual,"65,000 EGP",1981,1600,2026-03-16
Porsche,Cayenne Coupe,"236,000 km",Automatic,"500,000 EGP",2011,1500,2026-03-16
Mercedes,E200,"140,000 km",Automatic,"950,000 EGP",2021,1500,2026-03-16
BMW,320i,"176,000 km",Automatic,"550,000 EGP",2012,1600,2026-03-16
Mercedes,GLC 200,150 km,Automatic,"400,000 EGP",2012,1600,2026-03-16
Mercedes,E200,"11,000 km",Automatic,"6,950,000 EGP",2024,4400,2026-03-16
Chevrolet,Captiva,"266,000 km",Manual,"95,000 EGP",1990,1600,2026-03-16
MG,4,"118,000 km",Automatic,"750,000 EGP",2019,1200,2026-03-16
Hyundai,Santa Fe,"170,000 km",Manual,"280,000 EGP",2011,1500,2026-03-16
Kia,Carens,"290,000 km",Automatic,"320,000 EGP",2005,1600,2026-03-16
BMW,520i,"45,000 km",Automatic,"2,000,000 EGP",2019,1600,2026-03-16
"950,000 EGP",BMW 316i 2013,"131,000 km",Automatic,"360,000 EGP",2014,1400,2026-03-16
BMW,316i,"179,000 km",Automatic,"1,650,000 EGP",2016,5700,2026-03-16
BYD,F3,"45,000 km",Automatic,"1,100,000 EGP",2023,1600,2026-03-16
BMW,X1,"190,000 km",Manual,"80,000 EGP",1991,1300,2026-03-16
Kia,Picanto,"90,000 km",Automatic,"1,150,000 EGP",2012,5700,2026-03-16
BMW,525i,"220,000 km",Automatic,"640,000 EGP",2022,1600,2026-03-16
Nissan,Sunny,"142,000 km",Automatic,"1,350,000 EGP",2015,1800,2026-03-16
Chevrolet,Spark,"64,000 km",Automatic,"1,750,000 EGP",2022,1400,2026-03-16
MG,RX5 Plus,"100,000 km",Automatic,"1,350,000 EGP",2022,1600,2026-03-16
Porsche,Macan,"180,000 km",Manual,"40,000 EGP",1981,1000,2026-03-16
BMW,320i,"344,000 km",Automatic,"450,000 EGP",2015,1400,2026-03-16
Mahindra,Scorpio,"155,000 km",Automatic,"1,785,000 EGP",2016,5700,2026-03-16
Toyota,Echo,"60,000 km",Automatic,"2,480,000 EGP",2022,1300,2026-03-16
Hyundai,Getz,"29,000 km",Automatic,"7,500,000 EGP",2024,4400,2026-03-16
Ford,Fiesta,"167,000 km",Manual,"255,000 EGP",2003,1500,2026-03-16
Fiat,Punto,"60,000 km",Automatic,"750,000 EGP",2022,1500,2026-03-16
Renault,Logan,"330,000 km",Automatic,"320,000 EGP",2008,1600,2026-03-15
Mercedes,GLA 200,"210,000 km",Manual,"180,000 EGP",2003,1200,2026-03-15
Renault,Clio,"280,000 km",Automatic,"370,000 EGP",2012,1600,2026-03-15
Opel,Corsa,"57,000 km",Automatic,"600,000 EGP",2014,1600,2026-03-15
Jeep,Cherokee,"38,000 km",Automatic,"1,550,000 EGP",2022,1600,2026-03-15
Renault,Megane,"280,000 km",Automatic,"330,000 EGP",1999,4000,2026-03-15
Kia,Picanto,"93,000 km",Automatic,"399,000 EGP",2020,1600,2026-03-15
MG,RX5,"25,000 km",Automatic,"2,070,000 EGP",2024,1600,2026-03-15
Citroen,C5 Aircross,"1,000 km",Automatic,"190,000 EGP",1993,1300,2026-03-15
Daewoo,Lanos,"180,000 km",Automatic,"775,000 EGP",2015,1600,2026-03-15
Hummer,Hummer EV SUV,"140,000 km",Automatic,"780,000 EGP",2007,3500,2026-03-15
"1,450,000 EGP",Volvo XC 40 2020,"246,000 km",Automatic,"980,000 EGP",2013,2000,2026-03-15
Volvo,XC 40,"120,000 km",Automatic,"250,000 EGP",1998,1400,2026-03-15
Volvo,XC 40,"100,000 km",Automatic,"3,500,000 EGP",2017,4700,2026-03-15
Opel,Grand Land,"13,000 km",Automatic,"4,500,000 EGP",2024,2000,2026-03-15
Jeep,Wrangler,"40,000 km",Automatic,"600,000 EGP",2017,1300,2026-03-15
Range Rover,Evoque,"160,000 km",Automatic,"400,000 EGP",2003,1600,2026-03-15
Mercedes,C180,"8,500 km",Automatic,"1,450,000 EGP",2024,1600,2026-03-15
BMW,X3,"110,000 km",Automatic,"430,000 EGP",2020,1500,2026-03-15
Mitsubishi,Lancer Puma,"122,000 km",Automatic,"650,000 EGP",2020,1400,2026-03-15
Mercedes,E 180,"266,000 km",Automatic,"420,000 EGP",2010,1600,2026-03-15
Peugeot,308,"350,000 km",Manual,"160,000 EGP",1994,1600,2026-03-15
BMW,X4,"140,000 km",Automatic,"460,000 EGP",2020,1500,2026-03-15
Mercedes,C180,"185,000 km",Automatic,"650,000 EGP",2020,1600,2026-03-15
Toyota,Corolla,"100,000 km",Automatic,"660,000 EGP",2009,1600,2026-03-15
BMW,X1,"85,000 km",Automatic,"850,000 EGP",2022,1500,2026-03-15
Fiat,131,"3,000 km",Automatic,"2,000,000 EGP",2024,1500,2026-03-15
Chery,Tiggo,"140,000 km",Automatic,"750,000 EGP",2022,1500,2026-03-15
Mercedes,E200,"106,000 km",Automatic,"1,350,000 EGP",2014,1600,2026-03-15
Peugeot,5008,42 km,Automatic,"800,000 EGP",2021,1400,2026-03-15
Land Rover,Range Rover,"206,000 km",Manual,"290,000 EGP",2009,1300,2026-03-15
Mitsubishi,Pajero,"232,000 km",Automatic,"490,000 EGP",2011,1600,2026-03-15
Skoda,Octavia,"300,000 km",Manual,"320,000 EGP",2015,2000,2026-03-15
Opel,Astra,"100,000 km",Automatic,"850,000 EGP",2014,1400,2026-03-15
Daewoo,Leganza,"240,000 km",Automatic,"450,000 EGP",2016,1600,2026-03-15
Daewoo,Nubira,"54,000 km",Automatic,"2,300,000 EGP",2019,1500,2026-03-15
Jeep,Grand Cherokee,"220,000 km",Manual,"425,000 EGP",2007,1300,2026-03-15
Kia,Forte,140 km,Automatic,"830,000 EGP",2019,1600,2026-03-15
"275,000 EGP",Opel Vectra 2000,400 km,Manual,"225,000 EGP",2004,1500,2026-03-15
Opel,Vectra,"16,000 km",Manual,"350,000 EGP",2017,1300,2026-03-15
Nissan,Sunny,"55,000 km",Automatic,"1,950,000 EGP",2021,1500,2026-03-15
Renault,Sandero Stepway,"103,500 km",Automatic,"1,400,000 EGP",2021,1400,2026-03-15
Subaru,XV,"196,000 km",Automatic,"850,000 EGP",2018,1600,2026-03-15
Suzuki,Ciaz,"1,850,000 km",Manual,"320,000 EGP",1988,2000,2026-03-15
Honda,City,"138,000 km",Automatic,"1,700,000 EGP",2018,3000,2026-03-15
Chevrolet,Camaro,"140,000 km",Automatic,"1,700,000 EGP",2015,2000,2026-03-14
Jeep,Renegade,"70,000 km",Manual,"250,000 EGP",2011,1000,2026-03-14
BMW,520i,51 km,Automatic,"2,500,000 EGP",2015,2000,2026-03-14
Opel,Astra,"211,000 km",Automatic,"550,000 EGP",2007,2500,2026-03-14
Daewoo,Lanos II,"160,000 km",Automatic,"1,000,000 EGP",2013,3600,2026-03-14
Hyundai,Avante,"188,000 km",Automatic,"520,000 EGP",2017,1600,2026-03-14
Peugeot,308,"200,000 km",Automatic,"400,000 EGP",2011,1600,2026-03-14
Kia,Spectra,"100,000 km",Automatic,"1,700,000 EGP",2023,1600,2026-03-14
Jetour,X95,"132,000 km",Automatic,"830,000 EGP",2019,1600,2026-03-14
BMW,523i,"335,000 km",Manual,"325,000 EGP",2013,1600,2026-03-14
Peugeot,3008,"297,000 km",Manual,"255,000 EGP",2004,1300,2026-03-14
BMW,X3,"130,000 km",Automatic,"1,100,000 EGP",2022,1600,2026-03-14
BMW,320i,"229,400 km",Automatic,"295,000 EGP",2008,1500,2026-03-14
Mercedes,C180,"33,500 km",Automatic,"950,000 EGP",2019,1600,2026-03-14
Hyundai,Elantra AD,"125,000 km",Automatic,"1,350,000 EGP",2021,1600,2026-03-14
Mercedes,E200,"250,000 km",Automatic,"550,000 EGP",2013,1600,2026-03-14
Hyundai,Elantra,"220,000 km",Automatic,"650,000 EGP",2015,1500,2026-03-14
Daewoo,Nubira,"208,000 km",Automatic,"450,000 EGP",2020,1400,2026-03-14
Mitsubishi,Eclipse,"105,000 km",Automatic,"210,000 EGP",2010,1400,2026-03-14
Renault,Megane,"220,000 km",Automatic,"350,000 EGP",2000,1600,2026-03-14
"320,000 EGP",Volkswagen Cross Fox 2006,164 km,Automatic,"660,000 EGP",2012,1600,2026-03-14
Volkswagen,Cross Fox,"263,000 km",Automatic,"530,000 EGP",2010,2000,2026-03-14
Hyundai,Verna,"93,000 km",Automatic,"855,000 EGP",2019,1200,2026-03-14
DS,DS 5,"136,000 km",Manual,"285,000 EGP",2006,1600,2026-03-14
BMW,745i,"121,000 km",Automatic,"260,000 EGP",2004,1800,2026-03-14
Skoda,Octavia A5,"120,000 km",Automatic,"660,000 EGP",2015,1600,2026-03-14
BYD,F3,"3,000 km",Automatic,"2,930,000 EGP",2026,1600,2026-03-14
Renault,Duster,"10,000 km",Automatic,"2,800,000 EGP",2024,1600,2026-03-14
Proton,Preve,"200,000 km",Automatic,"820,000 EGP",2015,1600,2026-03-14
BMW,X3,"120,000 km",Manual,"140,000 EGP",1999,1300,2026-03-14
Kia,Rio,"284,000 km",Automatic,"630,000 EGP",2004,1600,2026-03-14
Nasr,Shahin,"200,000 km",Automatic,"580,000 EGP",2020,1600,2026-03-14
